ROW_ID_AMOSTRA;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_CREDIT;AGE_YEARS;FLAG_MOBIL;FLAG_EMP_PHONE;FLAG_EMAIL;REGION_RATING_CLIENT;EXT_SOURCE_1;EXT_SOURCE_2;EXT_SOURCE_3;CREDIT_INCOME_RATIO;CODE_GENDER_COD;FLAG_OWN_CAR_COD;FLAG_OWN_REALTY_COD;NAME_INCOME_TYPE_COD;NAME_EDUCATION_TYPE_COD;NAME_FAMILY_STATUS_COD;NAME_HOUSING_TYPE_COD;OCCUPATION_TYPE_COD;ORGANIZATION_TYPE_COD;SER_QTDE_EMPRESTIMOS;SER_DIVIDA_ATRASADA;SER_CREDITOS_ATIVOS;SER_DAYS_CREDIT_MEDIO;SER_DIAS_ATRASO_MAX;SER_CREDITO_TOTAL;SER_DIVIDA_TOTAL;SER_MAX_OVERDUE;SER_QTDE_PRORROGACOES;PREV_QTDE_TENTATIVAS;PREV_QTDE_REJEITADAS;PREV_TAXA_REJEICAO;PREV_VALOR_SOLICITADO_TOTAL;PREV_VALOR_APROVADO_TOTAL;PREV_RAZAO_APROVADO_SOLICITADO;PREV_QTDE_COM_SEGURO;PREV_QTDE_CLIENTE_REPETIDOR;PREV_QTDE_CANCELADO
81814;0;90000.0;254700.0;49.3;1;1;0;2;0.505998;0.772144;0.787476;2.83;0;0;1;1;4;2;1;0;5;4.0;0.0;0.0;-1330.75;0.0;464965.695;0.0;12958.29;0.0;1.0;0.0;0.0;131652.0;139054.5;1.056228;0.0;0.0;0.0
125603;1;90000.0;225000.0;35.18;1;1;0;2;0.505998;0.694978;0.535276;2.5;1;1;1;7;4;1;1;10;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.666667;225000.0;225000.0;1.0;0.0;0.0;0.0
264429;2;175500.0;1078200.0;42.84;1;1;0;3;0.348947;0.324188;0.535276;6.14359;0;0;1;7;4;2;1;4;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;194620.5;175158.0;0.899998;0.0;0.0;0.0
167289;0;166500.0;521280.0;38.06;1;1;0;2;0.600018;0.664144;0.329655;3.130811;0;1;1;1;4;3;1;1;33;8.0;0.0;6.0;-1432.875;0.0;2346003.0;448356.33;5879.79;0.0;7.0;1.0;0.142857;740106.0;931027.5;1.257965;3.0;6.0;0.0
77877;0;99000.0;270000.0;57.05;1;0;0;2;0.857874;0.522243;0.368969;2.727273;0;1;0;3;4;2;1;0;57;1.0;0.0;1.0;-137.0;0.0;21550.5;17487.0;0.0;0.0;3.0;1.0;0.333333;183294.0;165528.0;0.903074;1.0;1.0;0.0
247367;0;45000.0;137538.0;39.98;1;1;0;2;0.437874;0.617727;0.535276;3.0564;0;0;1;7;4;2;1;0;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;30825.0;32553.0;1.056058;0.0;0.0;0.0
137376;0;112500.0;634041.0;40.24;1;1;0;3;0.287548;0.205508;0.665855;5.63592;1;0;1;7;4;2;1;9;16;4.0;0.0;1.0;-1013.0;0.0;594164.025;0.0;0.0;0.0;4.0;0.0;0.0;431145.0;445995.0;1.034443;1.0;3.0;0.0
69097;1;135000.0;148365.0;25.87;1;1;0;2;0.480813;0.54819;0.771362;1.099;0;0;0;1;1;2;5;11;47;2.0;0.0;0.0;-1198.5;0.0;508500.0;0.0;0.0;0.0;4.0;1.0;0.25;229153.5;229153.5;1.0;0.0;1.0;1.0
194599;0;378000.0;398016.0;25.37;1;1;0;2;0.21454;0.518149;0.535276;1.052952;1;1;0;4;2;4;4;9;53;2.0;0.0;2.0;-426.0;0.0;1508850.0;1414327.5;0.0;1.0;1.0;0.0;0.0;235377.0;164763.0;0.699996;0.0;0.0;0.0
86506;0;135000.0;1078200.0;62.97;1;0;0;2;0.745803;0.650899;0.427657;7.986667;0;0;1;3;4;4;1;0;57;8.0;0.0;2.0;-1625.625;0.0;452441.115;181602.0;5755.41;0.0;1.0;0.0;0.0;33655.5;16947.0;0.503543;0.0;0.0;0.0
264061;0;135000.0;808650.0;54.42;1;1;0;2;0.505998;0.43299;0.612704;5.99;0;1;0;7;4;2;1;11;33;6.0;0.0;1.0;-1621.333333;0.0;451415.43;95044.5;3798.315;0.0;5.0;1.0;0.2;277731.0;266409.0;0.959234;0.0;4.0;0.0
130100;0;112500.0;808650.0;57.09;1;0;0;2;0.505998;0.135121;0.245851;7.188;0;0;1;3;4;3;1;0;57;2.0;0.0;1.0;-887.0;0.0;389250.0;171387.0;12171.285;0.0;1.0;0.0;0.0;134586.0;146430.0;1.088003;1.0;0.0;0.0
255696;0;112500.0;540000.0;28.44;1;1;0;2;0.384208;0.585975;0.403142;4.8;0;1;1;1;4;2;1;7;35;2.0;0.0;1.0;-621.5;0.0;1970379.0;1253767.5;0.0;0.0;4.0;0.0;0.0;616455.0;619776.0;1.005387;0.0;3.0;2.0
149916;0;180000.0;450000.0;34.14;1;1;0;2;0.214075;0.400673;0.633032;2.5;0;0;1;7;4;3;1;17;42;2.0;0.0;0.0;-1239.0;0.0;193284.0;0.0;0.0;0.0;4.0;0.0;0.0;535977.0;541939.5;1.011125;1.0;3.0;0.0
7876;2;99000.0;343800.0;33.69;1;1;0;2;0.71004;0.635646;0.558507;3.472727;0;1;0;7;1;2;1;0;33;6.0;0.0;2.0;-905.5;0.0;1102941.0;517095.0;5026.5;0.0;2.0;0.0;0.0;73440.0;76905.0;1.047181;1.0;1.0;0.0
168363;1;270000.0;684657.0;40.34;1;1;0;3;0.505998;0.50754;0.659406;2.535767;0;1;1;7;1;3;1;11;11;8.0;0.0;5.0;-1581.0;0.0;3976474.5;1605222.0;0.0;0.0;7.0;3.0;0.428571;5141527.2;6010438.5;1.168999;1.0;6.0;0.0
177976;0;202500.0;1288350.0;40.18;1;1;0;2;0.505998;0.333284;0.410103;6.362222;0;0;1;7;1;3;1;12;33;1.0;0.0;1.0;-269.0;0.0;335340.0;123795.0;0.0;0.0;5.0;1.0;0.2;89617.5;80617.5;0.899573;0.0;3.0;2.0
203133;0;247500.0;585000.0;58.08;1;0;0;2;0.547688;0.49401;0.272134;2.363636;0;0;1;3;4;4;1;0;57;22.0;0.0;9.0;-1289.954545;0.0;4466287.44;963087.03;12610.665;0.0;9.0;2.0;0.222222;2494611.0;2799094.5;1.122057;0.0;8.0;4.0
174495;0;270000.0;1350000.0;46.21;1;1;0;2;0.505998;0.604534;0.535276;5.0;1;1;1;1;4;2;1;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;297283.5;276403.5;0.929764;0.0;2.0;0.0
90308;0;247500.0;545040.0;48.62;1;1;0;2;0.505998;0.570586;0.167408;2.202182;1;0;0;7;4;4;1;14;36;13.0;0.0;6.0;-885.076923;0.0;3209670.0;194824.935;0.0;0.0;5.0;3.0;0.6;941094.0;920929.5;0.978573;0.0;4.0;0.0
197694;0;180000.0;1078200.0;55.68;1;1;0;2;0.505998;0.621912;0.329655;5.99;1;1;0;7;4;2;1;5;5;17.0;0.0;3.0;-243.941176;0.0;4557339.0;426177.0;0.0;0.0;1.0;0.0;0.0;53847.0;50260.5;0.933395;0.0;0.0;0.0
21032;0;157500.0;819432.0;30.83;1;1;0;2;0.505998;0.643153;0.622922;5.202743;0;0;1;1;1;4;1;9;5;4.0;0.0;1.0;-1232.0;0.0;1238229.0;647896.5;0.0;0.0;2.0;0.0;0.0;288000.0;715500.0;2.484375;0.0;1.0;0.0
252673;2;135000.0;1436850.0;36.8;1;1;0;3;0.43248;0.354165;0.221335;10.643333;1;0;0;7;4;2;1;9;26;4.0;0.0;3.0;-576.25;0.0;512737.29;117598.635;0.0;0.0;1.0;0.0;0.0;139747.5;131328.0;0.939752;1.0;0.0;0.0
21148;0;112500.0;315000.0;55.94;1;0;0;2;0.505998;0.647852;0.54781;2.8;0;0;0;3;4;4;1;0;57;7.0;0.0;3.0;-1230.714286;0.0;1078771.5;192973.5;0.0;0.0;2.0;1.0;0.5;71821.8;72859.5;1.014448;1.0;1.0;0.0
8599;0;157500.0;450000.0;57.63;1;0;0;2;0.505998;0.523001;0.67383;2.857143;0;0;0;3;4;2;1;0;57;2.0;0.0;2.0;-690.5;0.0;553500.0;303435.0;0.0;0.0;5.0;0.0;0.0;905985.0;996151.5;1.099523;1.0;4.0;3.0
94689;0;157500.0;450000.0;58.76;1;0;0;2;0.505998;0.568758;0.47585;2.857143;0;0;1;3;4;5;1;0;57;3.0;0.0;2.0;-983.0;0.0;638550.0;85842.0;0.0;0.0;2.0;0.0;0.0;391500.0;417339.0;1.066;0.0;1.0;1.0
101396;0;157500.0;56034.0;27.58;1;1;0;2;0.365975;0.161063;0.556727;0.355771;0;0;1;1;1;3;1;0;42;2.0;0.0;1.0;-322.5;0.0;261810.0;36679.5;0.0;0.0;16.0;7.0;0.4375;1857492.0;1882269.0;1.013339;3.0;9.0;2.0
60559;0;112500.0;226422.0;60.65;1;0;0;3;0.505998;0.657262;0.245851;2.01264;1;1;1;3;1;4;1;0;57;4.0;0.0;2.0;-415.25;0.0;327150.0;265302.0;1848.735;0.0;5.0;3.0;0.6;1115532.0;1200438.0;1.076113;0.0;4.0;1.0
19454;0;202500.0;450000.0;56.99;1;1;0;2;0.505998;0.598538;0.304672;2.222222;1;1;0;1;4;2;1;5;54;2.0;0.0;0.0;-1750.0;0.0;1508022.0;0.0;51525.0;0.0;3.0;0.0;0.0;495000.0;595269.0;1.202564;2.0;2.0;1.0
17900;3;193500.0;531000.0;41.32;1;1;0;2;0.505998;0.532451;0.533482;2.744186;1;1;1;4;1;2;1;4;34;6.0;0.0;1.0;-1563.666667;0.0;3862260.0;1238872.5;4997.88;0.0;1.0;0.0;0.0;227475.0;189787.5;0.834322;0.0;0.0;0.0
23475;1;270000.0;454500.0;37.39;1;1;0;2;0.707176;0.58632;0.329655;1.683333;0;0;1;1;1;2;1;0;23;2.0;0.0;1.0;-337.0;0.0;2610000.0;0.0;0.0;0.0;4.0;0.0;0.0;1017337.5;1803424.5;1.77269;0.0;3.0;1.0
164635;0;112500.0;654498.0;59.82;1;0;0;2;0.505998;0.719057;0.736623;5.81776;0;0;1;3;4;2;1;0;57;2.0;0.0;0.0;-1798.5;0.0;131616.0;0.0;0.0;0.0;5.0;0.0;0.0;2254927.5;2528964.0;1.121528;2.0;4.0;0.0
85946;1;270000.0;202500.0;39.13;1;1;1;3;0.67408;0.451142;0.4171;0.75;0;0;1;1;1;2;1;11;5;15.0;0.0;2.0;-852.0;0.0;3340558.98;0.0;0.0;0.0;2.0;0.0;0.0;900000.0;900000.0;1.0;0.0;0.0;1.0
47809;0;315000.0;576072.0;34.37;1;1;0;2;0.505998;0.452567;0.237916;1.8288;1;1;1;1;4;4;1;11;42;3.0;0.0;0.0;-460.666667;0.0;400455.0;0.0;4179.015;0.0;2.0;0.0;0.0;45000.0;45000.0;1.0;0.0;0.0;1.0
169996;0;148500.0;450000.0;37.03;1;1;0;2;0.505998;0.296773;0.515495;3.030303;1;0;0;7;4;2;1;9;26;3.0;0.0;1.0;-405.666667;0.0;293985.0;0.0;0.0;0.0;1.0;0.0;0.0;36171.0;31671.0;0.875591;0.0;0.0;0.0
37412;0;360000.0;1209541.5;46.13;1;1;0;2;0.505998;0.640645;0.394495;3.359838;0;0;1;4;1;1;5;4;28;11.0;0.0;4.0;-1295.272727;0.0;5601573.0;4977196.605;18101.43;0.0;5.0;0.0;0.0;1498500.0;1917220.5;1.279426;1.0;4.0;3.0
123076;0;157500.0;526491.0;35.88;1;1;0;2;0.505998;0.353705;0.694093;3.3428;1;1;0;7;4;2;1;5;7;2.0;0.0;0.0;-1020.0;0.0;151263.0;0.0;0.0;0.0;1.0;0.0;0.0;181800.0;133978.5;0.736955;0.0;0.0;0.0
195610;0;202500.0;474048.0;57.81;1;1;0;2;0.505998;0.721924;0.535276;2.340978;1;0;1;1;1;2;1;17;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.666667;315000.0;326880.0;1.037714;1.0;1.0;0.0
99344;0;202500.0;640080.0;53.09;1;1;0;2;0.505998;0.654962;0.73802;3.160889;1;1;1;1;4;2;1;5;14;2.0;0.0;1.0;-1490.0;0.0;3382802.01;0.0;94212.63;0.0;5.0;0.0;0.0;525411.0;594198.0;1.13092;0.0;4.0;1.0
138099;0;67500.0;239850.0;67.82;1;0;0;2;0.505998;0.644567;0.535276;3.553333;0;0;1;3;4;2;1;0;57;2.0;0.0;0.0;-1960.5;0.0;194940.0;0.0;0.0;0.0;5.0;0.0;0.0;419850.0;427950.0;1.019293;1.0;3.0;2.0
102014;0;99000.0;808650.0;55.04;1;1;0;2;0.749121;0.605662;0.698668;8.168182;0;0;0;4;4;5;1;12;28;9.0;0.0;3.0;-1319.777778;0.0;728994.6;18099.0;19876.095;0.0;1.0;0.0;0.0;186750.0;186750.0;1.0;0.0;0.0;0.0
208662;2;67500.0;291384.0;34.85;1;1;0;2;0.428312;0.159679;0.28813;4.3168;0;0;1;7;4;2;1;12;30;1.0;0.0;1.0;-110.0;0.0;270000.0;29835.0;0.0;0.0;1.0;0.0;0.0;19795.5;19579.5;0.989088;1.0;0.0;0.0
268982;0;202500.0;1078200.0;32.3;1;1;0;3;0.480603;0.484241;0.404878;5.324444;0;0;1;1;1;2;1;15;5;6.0;0.0;5.0;-651.333333;0.0;4046985.0;2060617.5;0.0;0.0;13.0;6.0;0.461538;5380627.5;7452193.5;1.385005;0.0;5.0;4.0
266536;1;337500.0;900000.0;36.26;1;1;0;2;0.505998;0.613821;0.709189;2.666667;1;1;1;1;1;2;1;15;4;9.0;0.0;2.0;-1152.888889;0.0;37325772.0;3599334.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
239980;0;157500.0;677664.0;23.31;1;1;1;2;0.133202;0.184786;0.535276;4.302629;1;0;1;7;4;1;1;9;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;525600.0;525600.0;1.0;0.0;3.0;2.0
63537;0;225000.0;771493.5;44.03;1;1;0;2;0.505998;0.56028;0.535276;3.42886;1;1;1;7;4;4;1;0;55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;206955.0;190435.5;0.920178;0.0;1.0;0.0
16746;0;202500.0;210456.0;47.82;1;1;0;2;0.505998;0.673213;0.262249;1.039289;0;0;1;7;4;2;1;3;12;11.0;0.0;1.0;-2006.090909;0.0;1489860.675;252387.0;25614.0;0.0;21.0;10.0;0.47619;8909073.0;10309725.0;1.157216;3.0;20.0;0.0
206494;0;180000.0;270000.0;42.21;1;1;0;2;0.665831;0.335776;0.749022;1.5;1;0;1;7;4;2;1;15;5;7.0;0.0;2.0;-1846.0;0.0;281922.03;-9.0;19350.0;1.0;4.0;2.0;0.5;115312.5;116815.5;1.013034;0.0;4.0;0.0
287905;0;157500.0;781920.0;62.65;1;0;0;2;0.505998;0.101046;0.060444;4.964571;0;0;1;3;4;2;1;0;57;7.0;0.0;5.0;-351.714286;0.0;2245452.705;1511009.415;19228.995;0.0;1.0;0.0;0.0;50985.0;48159.0;0.944572;0.0;0.0;0.0
108720;0;247500.0;1622691.0;46.88;1;1;0;1;0.505998;0.695187;0.535276;6.556327;0;0;1;1;4;3;1;15;5;1.0;0.0;1.0;-189.0;0.0;675000.0;611187.66;0.0;0.0;8.0;0.0;0.0;2546055.0;2709513.0;1.0642;3.0;7.0;1.0
94208;1;225000.0;284400.0;28.69;1;1;1;1;0.333689;0.692967;0.358951;1.264;1;1;1;1;4;2;2;9;5;3.0;0.0;1.0;-2307.333333;0.0;1503292.5;0.0;147334.5;0.0;8.0;2.0;0.25;1209114.0;1187401.5;0.982043;0.0;6.0;0.0
120096;2;225000.0;288873.0;43.15;1;1;0;2;0.505998;0.687567;0.816092;1.28388;1;1;1;7;1;2;1;9;26;8.0;0.0;3.0;-1840.25;0.0;6319505.7;1671880.5;0.0;0.0;3.0;0.0;0.0;156591.0;154791.0;0.988505;0.0;1.0;1.0
247854;0;162000.0;552555.0;60.65;1;0;0;2;0.752279;0.193941;0.576209;3.410833;0;0;1;3;1;5;1;0;57;4.0;0.0;2.0;-1457.0;0.0;1000334.25;693211.5;0.0;0.0;10.0;0.0;0.0;2345897.925;2407664.925;1.02633;2.0;9.0;1.0
265073;1;90000.0;98910.0;29.2;1;1;0;3;0.505998;0.653355;0.116867;1.099;0;0;0;7;4;1;1;15;42;5.0;0.0;2.0;-641.4;0.0;1052257.5;692041.5;0.0;0.0;1.0;0.0;0.0;125415.0;124794.0;0.995048;0.0;0.0;0.0
131650;0;157500.0;213948.0;28.0;1;1;0;2;0.286541;0.463069;0.060444;1.3584;0;0;1;7;4;2;1;0;4;3.0;0.0;3.0;-186.0;0.0;206491.05;158389.11;1495.395;0.0;6.0;1.0;0.166667;362101.5;411097.5;1.13531;0.0;5.0;1.0
122526;0;135000.0;728847.0;52.86;1;1;0;3;0.505998;0.486906;0.598926;5.398867;1;0;1;7;4;4;1;9;5;4.0;0.0;2.0;-1358.5;0.0;1099251.0;378688.5;0.0;0.0;1.0;0.0;0.0;49045.5;45598.5;0.929718;1.0;1.0;0.0
66138;0;225000.0;270000.0;28.31;1;1;0;2;0.260085;0.645684;0.535276;1.2;0;1;1;1;1;2;1;15;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;207900.0;207900.0;1.0;0.0;0.0;0.0
50;0;360000.0;1506816.0;50.0;1;1;0;2;0.505998;0.523934;0.535276;4.1856;1;1;1;7;4;2;1;9;53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;763920.0;849991.5;1.112671;2.0;2.0;0.0
98380;0;247500.0;787086.0;55.92;1;0;0;2;0.505998;0.208975;0.320163;3.180145;0;0;1;3;4;5;1;0;57;12.0;0.0;5.0;-1440.75;0.0;1994679.0;377254.305;12233.475;0.0;5.0;4.0;0.8;501597.0;463234.5;0.923519;0.0;4.0;0.0
132560;0;90000.0;284400.0;23.84;1;1;0;2;0.413973;0.245002;0.349055;3.16;0;0;1;7;4;2;4;15;5;2.0;0.0;2.0;-124.5;0.0;170136.0;88654.5;0.0;0.0;1.0;0.0;0.0;36306.0;36306.0;1.0;0.0;0.0;0.0
1828;1;180000.0;254799.0;41.68;1;1;0;2;0.276207;0.541819;0.549597;1.41555;0;1;1;1;4;2;1;11;33;8.0;0.0;4.0;-844.125;0.0;606856.5;220473.0;0.0;0.0;6.0;0.0;0.0;1040422.5;1463211.0;1.406362;1.0;5.0;0.0
78226;0;81000.0;90000.0;48.11;1;1;0;2;0.505998;0.45105;0.504681;1.111111;1;0;1;1;1;1;1;9;5;9.0;0.0;2.0;-879.333333;0.0;590553.0;137102.49;0.0;0.0;3.0;0.0;0.0;240663.15;246762.0;1.025342;2.0;2.0;0.0
143497;0;180000.0;808650.0;58.97;1;1;0;2;0.505998;0.687873;0.535276;4.4925;0;0;1;7;4;3;1;14;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;225400.5;234760.5;1.041526;2.0;1.0;0.0
162961;0;180000.0;781920.0;58.46;1;1;0;1;0.505998;0.616131;0.535276;4.344;1;0;1;1;4;2;1;5;54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;234153.0;247675.5;1.057751;0.0;0.0;0.0
129379;1;135000.0;218938.5;50.0;1;1;0;2;0.505998;0.088396;0.535276;1.621767;1;1;1;7;4;2;1;9;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;347121.0;368599.5;1.061876;1.0;2.0;1.0
39961;2;229500.0;450000.0;34.03;1;1;0;2;0.491867;0.577516;0.540654;1.960784;0;1;1;7;1;2;1;7;22;10.0;0.0;5.0;-1165.7;0.0;7776477.0;4638578.58;0.0;0.0;2.0;0.0;0.0;36765.0;35460.0;0.964504;0.0;0.0;1.0
87204;1;90000.0;247500.0;41.51;1;1;0;2;0.505998;0.671985;0.803885;2.75;0;1;1;7;4;2;1;4;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;899960.85;954549.0;1.060656;2.0;8.0;6.0
173872;0;135000.0;270000.0;35.78;1;1;0;2;0.505998;0.52335;0.553165;2.0;1;0;0;7;4;2;1;9;1;3.0;0.0;2.0;-1440.0;0.0;582750.0;375106.5;0.0;0.0;3.0;0.0;0.0;450000.0;512370.0;1.1386;0.0;2.0;2.0
202303;0;405000.0;427500.0;43.1;1;1;0;1;0.505998;0.737715;0.713631;1.055556;0;0;1;4;4;2;1;9;11;1.0;0.0;0.0;-658.0;0.0;41665.5;0.0;0.0;0.0;7.0;0.0;0.0;3424410.0;3734838.0;1.090652;4.0;7.0;0.0
209120;0;81000.0;667678.5;50.33;1;1;0;2;0.520318;0.619126;0.237916;8.242944;0;1;1;7;4;2;1;15;51;7.0;31.32;2.0;-1255.857143;20.0;561951.45;105867.0;8846.505;0.0;3.0;0.0;0.0;329350.5;391563.0;1.188895;1.0;2.0;0.0
152259;1;225000.0;67500.0;37.69;1;1;0;2;0.505998;0.326396;0.301625;0.3;0;0;1;7;3;1;1;3;38;10.0;0.0;3.0;-942.0;0.0;2002367.25;766851.75;2907.81;0.0;3.0;1.0;0.333333;272605.5;285583.5;1.047607;2.0;1.0;0.0
199433;0;290250.0;135000.0;59.77;1;1;0;2;0.505998;0.630261;0.332851;0.465116;0;0;1;1;1;4;1;11;5;11.0;0.0;3.0;-2280.727273;0.0;1552279.5;277726.5;0.0;0.0;6.0;2.0;0.333333;1877746.5;1971490.5;1.049924;2.0;5.0;0.0
187349;0;202500.0;585000.0;35.16;1;1;0;2;0.505998;0.645168;0.670652;2.888889;0;0;1;1;1;0;1;1;4;1.0;0.0;1.0;-1002.0;0.0;324000.0;24624.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257009;0;121500.0;625536.0;60.09;1;0;0;1;0.505998;0.636405;0.535276;5.148444;0;0;1;3;4;4;1;0;57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.166667;216000.0;221346.0;1.02475;1.0;2.0;3.0
233286;2;202500.0;869296.5;33.32;1;1;0;2;0.174526;0.542302;0.621226;4.292822;1;0;1;7;4;2;1;11;5;3.0;0.0;0.0;-1826.333333;0.0;2086501.5;2047.5;3424.5;0.0;4.0;0.0;0.0;473843.34;1246072.5;2.629714;1.0;3.0;0.0
205774;0;225000.0;450000.0;23.7;1;1;1;2;0.36802;0.634886;0.144648;2.0;1;0;1;1;4;1;5;9;42;5.0;0.0;3.0;-375.2;0.0;413373.33;111303.0;0.0;0.0;3.0;1.0;0.333333;165870.0;163381.5;0.984997;1.0;2.0;0.0
228992;0;157500.0;450000.0;30.96;1;1;0;2;0.505998;0.565961;0.535276;2.857143;0;0;1;4;1;2;1;4;11;5.0;0.0;3.0;-813.6;0.0;2636662.185;1577380.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68599;0;144000.0;284400.0;65.84;1;0;0;2;0.833042;0.552681;0.570917;1.975;0;1;1;3;4;4;1;0;57;4.0;0.0;1.0;-819.5;0.0;1534068.0;1175724.0;0.0;0.0;3.0;1.0;0.333333;140265.0;130905.0;0.933269;0.0;2.0;0.0
50147;0;90000.0;225000.0;62.99;1;0;0;3;0.888928;0.657848;0.77641;2.5;0;0;0;3;1;2;1;0;57;2.0;0.0;1.0;-812.5;0.0;442399.5;206644.5;0.0;0.0;5.0;0.0;0.0;621607.5;708885.0;1.140406;3.0;4.0;0.0
9313;3;450000.0;1800000.0;40.64;1;1;0;1;0.645054;0.597959;0.4171;4.0;1;0;1;1;4;2;1;0;33;5.0;0.0;2.0;-564.0;0.0;1417320.0;411129.0;0.0;0.0;3.0;1.0;0.333333;155475.0;1063687.5;6.841534;1.0;2.0;0.0
124527;2;112500.0;269550.0;35.76;1;1;0;3;0.505998;0.251548;0.670652;2.396;1;1;0;7;1;2;1;5;33;2.0;0.0;0.0;-2623.5;0.0;1379025.0;0.0;0.0;0.0;5.0;0.0;0.0;16650.0;17473.5;1.049459;1.0;0.0;4.0
3340;2;405000.0;852088.5;36.81;1;1;0;1;0.791755;0.759583;0.291097;2.103922;0;0;1;7;1;1;1;1;5;4.0;0.0;2.0;-1218.0;0.0;1458472.5;873315.0;0.0;0.0;4.0;1.0;0.25;857682.0;886743.0;1.033883;0.0;2.0;0.0
68760;0;157500.0;450000.0;44.85;1;1;0;2;0.423579;0.51768;0.181959;2.857143;0;0;1;7;4;2;1;9;42;11.0;0.0;3.0;-1035.545455;0.0;1153890.18;53185.5;5032.935;0.0;2.0;0.0;0.0;148995.0;165834.0;1.113017;1.0;1.0;0.0
50091;0;270000.0;1185282.0;43.2;1;1;0;2;0.520175;0.802138;0.742182;4.389933;1;1;1;7;4;2;1;5;55;6.0;0.0;2.0;-1177.666667;0.0;4825723.5;831334.5;0.0;0.0;6.0;1.0;0.166667;1759500.0;1984167.0;1.127688;1.0;2.0;3.0
87524;0;90000.0;206280.0;63.87;1;0;0;2;0.505998;0.265256;0.612704;2.292;0;0;1;3;4;5;1;0;57;6.0;0.0;1.0;-1029.333333;0.0;1137582.0;0.0;17374.5;0.0;6.0;0.0;0.0;861115.5;972927.0;1.129845;1.0;4.0;3.0
169811;0;67500.0;180000.0;27.31;1;1;0;2;0.230835;0.489491;0.528093;2.666667;1;1;0;7;4;4;1;9;7;1.0;0.0;1.0;-568.0;0.0;180000.0;136053.0;0.0;0.0;2.0;0.0;0.0;95185.98;84627.0;0.88907;0.0;1.0;0.0
30483;0;247500.0;792000.0;50.13;1;1;0;2;0.505998;0.428122;0.73802;3.2;1;0;1;7;4;2;1;5;51;4.0;0.0;0.0;-1112.5;0.0;1134261.0;0.0;0.0;0.0;8.0;0.0;0.0;1564369.74;1608700.5;1.028338;2.0;6.0;1.0
151608;0;126000.0;675000.0;41.82;1;1;0;3;0.677966;0.66;0.551381;5.357143;0;1;0;4;4;2;1;12;33;3.0;0.0;2.0;-842.666667;0.0;669240.0;304942.5;0.0;0.0;3.0;0.0;0.0;75613.5;336285.0;4.44742;0.0;2.0;0.0
58187;0;90000.0;130824.0;36.43;1;1;0;2;0.505998;0.572765;0.387625;1.4536;1;1;1;1;4;4;1;9;42;3.0;0.0;1.0;-729.666667;0.0;185085.0;5026.32;8172.0;0.0;12.0;3.0;0.25;588325.5;717786.0;1.220049;2.0;10.0;6.0
180399;1;112500.0;292500.0;36.59;1;1;0;2;0.56096;0.476932;0.654529;2.6;0;1;0;4;1;2;1;12;30;9.0;0.0;2.0;-2032.111111;0.0;1697996.97;96673.5;6568.335;0.0;7.0;1.0;0.142857;1191195.0;1318342.5;1.106739;2.0;6.0;0.0
217191;0;157500.0;918468.0;51.75;1;1;0;2;0.505998;0.726544;0.604113;5.831543;1;1;1;7;4;2;1;5;5;8.0;0.0;5.0;-945.25;0.0;3468438.0;84010.5;0.0;0.0;3.0;0.0;0.0;219741.48;224109.0;1.019876;0.0;2.0;0.0
289805;0;81000.0;254700.0;63.75;1;0;0;2;0.505998;0.62372;0.591977;3.144444;0;0;1;3;4;5;1;0;57;5.0;0.0;1.0;-1199.8;0.0;512145.0;14991.21;6740.145;0.0;5.0;0.0;0.0;320062.5;321939.0;1.005863;1.0;3.0;0.0
